origem,destino
170092,630002
170092,630002
170092,630002
170094,170282
170094,170282
170095,170201
170095,170201
170096,170203
170096,170203
170097,170099
170097,170099
170098,170096
170098,170096
170099,170251
170099,170251
170100,170113
170100,170211
170100,170109
170100,170113
170101,170103
170101,170103
170101,170103
170102,170001
170102,170001
170102,170001
170103,170105
170103,170105
170103,170105
170104,170102
170104,170102
170104,170102
170105,170108
170105,170108
170105,170108
170106,170104
170106,170104
170106,170104
170107,170106
170107,170106
170107,170106
170108,170110
170108,170110
170108,170110
170109,170107
170109,170107
170109,170107
170110,170100
170110,170100
170110,170100
170111,170101
170111,170101
170111,170101
170112,170109
170113,170147
170113,170147
170114,170890
170114,170100
170114,170112
170115,170683
170115,170683
170116,160076
170116,171096
170117,170118
170117,170162
170118,170119
170119,170065
170120,170686
170121,160074
170121,160074
170121,160074
170121,160074
170121,160074
170121,160074
170121,160074
170121,160074
170121,160074
170121,160074
170121,160074
170121,160074
170121,170682
170121,160074
170121,160074
170121,160074
170121,160074
170121,160074
170121,160074
170121,160074
170121,170682
170122,150858
170123,170052
170123,170052
170123,170052
170124,170125
170124,180077
170124,180077
170124,180077
170124,180077
170124,180077
170125,170128
170125,170128
170125,170128
170125,170128
170125,170128
170125,170128
170125,170128
170125,170128
170126,180170
170126,180077
170126,180077
170126,180077
170126,180077
170126,180077
170126,180077
170126,180077
170127,170126
170127,170126
170127,170126
170127,170126
170127,170126
170127,170126
170127,170126
170127,170126
170128,170349
170128,170349
170128,170349
170128,170349
170128,170073
170128,170349
170128,170349
170128,170349
170130,170131
170130,170131
170130,170131
170130,170131
170130,170131
170130,170131
170130,170131
170131,170132
170131,170132
170131,170132
170131,170132
170131,170132
170131,170132
170131,170132
170132,170133
170132,170133
170132,170133
170132,170133
170132,170133
170132,170133
170132,170133
170133,170127
170133,170127
170133,170127
170133,170127
170133,170127
170133,170127
170133,170127
170133,170127
170134,170137
170134,170137
170134,170137
170134,170137
170134,170137
170134,170137
170135,170130
170135,170130
170135,170130
170135,170029
170136,170135
170136,170135
170136,170135
170136,170135
170137,170139
170137,170139
170137,170139
170137,170139
170137,170139
170137,170139
170138,170136
170138,170136
170138,170136
170138,170136
170139,170140
170139,170687
170139,170687
170139,170140
170139,170687
170139,170140
170140,170144
170140,170144
170140,170144
170141,170138
170141,170138
170144,160071
170144,170163
170144,170163
170145,170141
170145,170141
170146,150574
170147,170149
170147,170149
170148,170114
170148,170114
170149,170152
170149,170152
170150,170148
170150,170148
170151,150243
170152,180094
170152,180094
170153,170150
170153,170150
170154,180074
170155,170157
170156,170133
170156,170449
170157,170159
170158,170156
170158,170156
170159,170161
170160,170158
170160,170158
170161,170685
170162,170160
170162,170160
170163,170691
170163,170691
170163,170691
170164,170145
170164,171010
170165,170164
170165,170164
170169,170028
170169,170028
170169,170028
170169,170028
170170,170171
170170,170171
170170,170171
170171,170172
170171,170172
170171,170172
170172,170175
170172,170175
170172,170175
170173,170174
170173,170174
170174,170240
170174,170240
170174,170001
170174,170240
170174,170240
170174,170240
170174,170240
170175,170302
170175,170177
170175,170177
170176,170173
170176,170173
170177,170304
170177,170179
170177,170179
170178,170176
170178,170176
170178,170302
170179,170181
170179,170181
170180,170178
170181,171094
170181,170183
170182,170180
170183,170185
170184,170182
170185,170187
170186,170184
170187,170189
170188,170186
170189,170191
170190,170188
170191,170193
170192,170190
170193,170196
170194,170192
170195,170194
170196,170197
170197,170200
170198,170195
170199,170198
170200,170201
170201,170204
170201,170204
170201,170204
170202,170094
170202,170199
170202,170094
170203,170202
170203,170202
170203,170202
170204,170205
170204,170097
170204,170097
170205,170210
170206,170203
170207,170206
170208,170315
170208,170315
170209,170207
170210,170209
170211,170214
170211,170286
170211,170286
170211,170286
170212,170288
170212,170288
170212,170288
170212,170109
170214,170217
170215,170212
170216,170215
170217,170219
170218,170216
170219,170220
170220,171056
170221,170218
170222,170221
170223,170225
170224,170222
170225,170226
170226,170229
170227,170224
170228,170895
170228,170895
170229,170231
170229,170231
170230,170228
170230,170228
170231,170894
170231,170233
170232,170230
170233,170234
170234,170237
170235,170232
170236,170235
170237,170239
170238,170236
170239,105203
170240,104808
170240,104807
170240,104806
170240,104809
170240,104806
170240,104808
170242,170244
170242,170244
170242,170244
170242,170244
170243,170174
170243,170174
170243,170174
170243,170174
170243,170174
170244,170301
170244,170247
170244,170247
170244,170247
170245,170243
170245,170243
170245,170243
170245,170243
170245,170243
170246,170245
170246,170245
170246,170245
170247,170248
170247,170248
170247,170248
170248,170285
170248,170285
170248,170285
170249,170246
170249,170246
170249,170246
170250,170098
170250,170098
170251,170253
170251,170253
170252,170250
170252,170250
170253,170255
170253,170255
170254,170252
170254,170252
170255,170257
170255,170257
170256,170254
170256,170254
170257,170258
170257,170258
170258,170256
170258,170256
170259,150573
170260,150699
170262,170260
170262,150698
170263,170262
170263,170262
170272,170278
170272,170278
170273,170275
170273,170275
170274,171055
170274,171055
170275,170277
170275,170277
170276,170274
170276,170274
170277,170279
170277,170279
170278,170276
170278,170276
170279,170281
170279,170281
170281,170283
170281,170283
170282,170272
170282,170272
170283,170095
170283,170095
170285,170212
170285,170212
170285,170212
170286,170249
170286,170249
170286,170249
170287,170211
170287,170211
170287,170211
170288,170290
170288,170290
170288,170290
170289,170287
170289,170287
170289,170287
170290,170291
170290,170291
170290,170291
170291,170293
170291,170293
170291,170293
170292,170289
170292,170289
170292,170289
170293,170296
170293,170296
170293,170296
170294,170292
170294,170292
170294,170292
170295,170294
170295,170294
170295,170294
170296,170298
170296,170298
170296,170298
170297,170295
170297,170600
170297,170295
170297,170295
170298,170300
170298,170300
170298,170300
170298,170300
170299,170297
170299,170297
170299,170297
170299,170297
170300,180088
170300,180296
170300,180296
170300,180296
170301,170177
170302,170245
170302,170245
170303,170178
170303,170178
170304,170306
170305,170303
170306,170307
170307,170309
170308,170305
170309,170312
170311,170308
170312,170314
170312,170314
170313,150577
170313,170311
170314,170317
170314,170317
170315,170313
170315,170313
170317,170318
170317,170318
170318,170320
170318,170320
170319,170208
170319,170208
170320,105205
170320,105205
170321,170319
170321,170319
170326,170327
170327,170134
170328,170165
170329,170330
170330,170333
170331,170328
170332,170331
170333,170337
170334,170332
170336,170334
170337,170339
170338,170088
170338,170336
170339,170341
170339,170341
170340,170338
170340,170338
170341,170342
170341,170342
170342,170720
170342,170720
170343,170340
170343,170340
170344,170343
170349,170134
170349,170134
170349,170169
170349,170169
170349,170169
170349,170169
170349,170134
170349,170134
170349,170134
170351,170922
170351,170922
170351,170922
170351,170922
170352,170353
170352,170353
170352,170353
170352,170353
170353,170355
170353,170355
170353,170355
170353,170355
170354,170351
170354,170351
170354,170351
170354,170351
170355,170358
170355,170358
170355,170358
170355,170358
170356,170354
170356,170354
170356,170354
170356,170354
170357,170356
170357,170356
170357,170356
170357,170356
170358,170360
170358,170360
170358,170360
170358,170360
170359,170357
170359,170357
170359,170357
170359,170357
170360,170361
170360,170361
170360,170361
170360,170361
170361,170626
170361,170626
170361,170363
170361,170626
170362,170359
170362,170359
170362,170359
170362,170359
170363,170364
170364,170365
170365,170366
170366,170367
170367,170368
170368,170369
170369,170370
170370,170371
170371,170372
170371,170372
170371,170372
170371,170372
170371,170614
170372,170626
170372,171058
170372,170626
170372,171058
170373,170374
170373,170374
170374,170046
170374,170046
170375,170867
170375,170376
170376,180382
170377,170298
170378,170379
170378,170379
170378,170379
170378,170379
170378,170379
170378,170379
170378,170379
170378,170379
170378,170379
170378,170379
170378,170379
170378,170379
170378,170379
170378,170379
170378,170379
170378,170379
170378,170379
170379,170926
170379,170908
170379,170908
170379,170926
170379,170926
170379,170908
170379,170908
170379,170908
170379,170908
170379,170669
170379,170908
170379,170908
170379,170908
170379,170908
170379,170908
170379,170908
170379,170908
170387,170389
170388,170907
170389,170391
170390,170388
170391,170393
170392,170390
170393,170395
170394,170392
170395,170397
170395,170397
170395,170397
170396,170394
170397,170399
170397,170399
170397,170399
170398,170396
170399,171062
